,date_time,open,close,delta_next_day,nextclose,prediction_0,prediction_1,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_7,prediction_8,prediction_9,prediction_10,prediction_11,prediction_12,prediction_13,prediction_14,prediction_15,prediction_16,prediction_17,prediction_18,prediction_19,prediction_20,prediction_21,prediction_22,prediction_23,prediction_24,prediction_25,prediction_26,prediction_27,prediction_28,prediction_29,prediction_30,prediction_31,prediction_32,prediction_33,prediction_34,prediction_35,prediction_36,prediction_37,prediction_38,prediction_39,prediction_40,prediction_41,prediction_42,prediction_43,prediction_44,prediction_45,prediction_46,prediction_47,prediction_48,prediction_49
380,2014-02-18,37.630001068115234,37.41999816894531,4.460689544677734,33.04931,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2
381,2014-02-19,37.220001220703125,37.5099983215332,3.3546180725097656,34.395382,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,0,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2
382,2014-02-20,37.56999969482422,37.75,2.2652740478515625,35.714725,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,0,2,1,1,2,2,1,1,2,2,2,1,2,1,0,1,1,1,1,2,2,2,2
383,2014-02-21,37.939998626708984,37.97999954223633,2.2011070251464844,35.48889,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2
384,2014-02-24,37.689998626708984,37.689998626708984,2.4069175720214844,35.133083,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2
385,2014-02-25,37.61000061035156,37.540000915527344,2.7772254943847656,34.692776,0,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2
386,2014-02-26,37.58000183105469,37.470001220703125,3.5234909057617188,34.33651,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2
387,2014-02-27,37.45000076293945,37.86000061035156,4.2039642333984375,34.106037,0,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2
388,2014-02-28,37.97999954223633,38.310001373291016,3.5848388671875,34.19516,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1,2,2,2
389,2014-03-03,37.91999816894531,37.779998779296875,4.922428131103516,33.48757,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,1,2,0,1,1,1,1,1,2,2,2
390,2014-03-04,38.20000076293945,38.40999984741211,4.109035491943359,34.000965,0,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,0,2,1,1,1,1,1,2,2,2,2
391,2014-03-05,38.25,38.11000061035156,4.92474365234375,33.225258,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2
392,2014-03-06,38.13999938964844,38.150001525878906,4.298824310302734,33.601177,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2
393,2014-03-07,38.279998779296875,37.900001525878906,4.069072723388672,33.750927,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2
394,2014-03-10,37.9900016784668,37.81999969482422,3.9885902404785156,34.03141,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2
395,2014-03-11,37.869998931884766,38.02000045776367,2.7359390258789062,35.53406,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2
396,2014-03-12,37.79999923706055,38.27000045776367,2.7829055786132812,35.107094,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2
397,2014-03-13,38.41999816894531,37.88999938964844,2.057086944580078,35.642914,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2
398,2014-03-14,37.650001525878906,37.70000076293945,2.2891464233398438,35.760853,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2
399,2014-03-17,37.900001525878906,38.04999923706055,3.580211639404297,35.969788,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2
400,2014-03-18,38.2599983215332,39.54999923706055,3.900806427001953,35.369194,0,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2
401,2014-03-19,39.470001220703125,39.27000045776367,5.4838104248046875,34.84619,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2
402,2014-03-20,39.25,40.33000183105469,4.371799468994141,35.7882,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2
403,2014-03-21,40.720001220703125,40.15999984741211,4.265785217285156,36.234215,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2
404,2014-03-24,40.34000015258789,40.5,4.29931640625,36.040684,2,1,0,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2
405,2014-03-25,40.65999984741211,40.34000015258789,3.213836669921875,36.576164,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2
406,2014-03-26,40.47999954223633,39.790000915527344,2.8597946166992188,36.500206,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2
407,2014-03-27,39.7400016784668,39.36000061035156,3.849590301513672,36.45041,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2
408,2014-03-28,39.790000915527344,40.29999923706055,4.9001922607421875,36.08981,2,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2
409,2014-03-31,40.43000030517578,40.9900016784668,5.646858215332031,35.77314,2,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2
410,2014-04-01,41.150001525878906,41.41999816894531,6.048545837402344,35.301453,2,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2
411,2014-04-02,41.439998626708984,41.349998474121094,6.298633575439453,34.711365,0,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2
412,2014-04-03,41.290000915527344,41.0099983215332,6.387050628662109,33.48295,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2
413,2014-04-04,41.25,39.869998931884766,5.429237365722656,34.37076,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2
414,2014-04-07,39.959999084472656,39.79999923706055,1.3933029174804688,38.426697,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2
415,2014-04-08,39.75,39.81999969482422,-0.24679946899414062,40.7168,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
416,2014-04-09,39.93000030517578,40.470001220703125,-2.8874130249023438,42.247414,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
417,2014-04-10,40.439998626708984,39.36000061035156,-4.939201354980469,44.1492,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
418,2014-04-11,39.0,39.209999084472656,-6.8942413330078125,46.07424,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
419,2014-04-14,39.11000061035156,39.18000030517578,-8.3870849609375,48.137085,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
420,2014-04-15,39.34000015258789,39.75,-8.73801040649414,49.138012,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
421,2014-04-16,40.060001373291016,40.400001525878906,-6.381034851074219,46.391033,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
422,2014-04-17,40.0099983215332,40.0099983215332,-4.896125793457031,44.836124,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
423,2014-04-21,40.130001068115234,39.939998626708984,-5.706699371337891,45.6967,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,0,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
424,2014-04-22,39.959999084472656,39.9900016784668,-4.916385650634766,44.606384,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
425,2014-04-23,39.9900016784668,39.689998626708984,-6.189266204833984,46.049267,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
426,2014-04-24,39.7400016784668,39.86000061035156,-5.716941833496094,45.62694,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
427,2014-04-25,40.290000915527344,39.90999984741211,-8.862255096435547,49.732254,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
428,2014-04-28,40.13999938964844,40.869998931884766,-20.470531463623047,60.98053,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
429,2014-04-29,41.099998474121094,40.5099983215332,-23.299213409423828,63.699215,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
430,2014-04-30,40.400001525878906,40.400001525878906,-44.31983184814453,84.31983,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
431,2014-05-01,40.2400016784668,40.0,-74.76974868774414,114.45975,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
432,2014-05-02,40.310001373291016,39.689998626708984,-74.06187438964844,113.491875,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
433,2014-05-05,39.52000045776367,39.43000030517578,-75.97983169555664,115.03983,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
434,2014-05-06,39.290000915527344,39.060001373291016,-63.33032989501953,102.75033,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
435,2014-05-07,39.220001220703125,39.41999816894531,-60.052284240722656,99.69228,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
436,2014-05-08,39.34000015258789,39.63999938964844,-54.144859313964844,93.68486,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
437,2014-05-09,39.540000915527344,39.540000915527344,-46.039215087890625,86.00922,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
438,2014-05-12,39.7400016784668,39.970001220703125,-31.327842712402344,71.74784,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
439,2014-05-13,39.91999816894531,40.41999816894531,-35.66264724731445,75.90265,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
440,2014-05-14,40.29999923706055,40.2400016784668,-25.99169921875,65.5917,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
441,2014-05-15,40.09000015258789,39.599998474121094,-36.90974426269531,76.739746,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
442,2014-05-16,39.66999816894531,39.83000183105469,-33.746665954589844,73.496666,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
443,2014-05-19,39.61000061035156,39.75,-70.48336029052734,110.16336,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,0,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
444,2014-05-20,39.68000030517578,39.68000030517578,-56.903968811035156,97.25397,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
445,2014-05-21,39.79999923706055,40.349998474121094,-72.34683990478516,112.44684,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
446,2014-05-22,40.290000915527344,40.099998474121094,-63.01680374145508,103.1368,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
447,2014-05-23,40.369998931884766,40.119998931884766,-61.89470291137695,102.0847,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
448,2014-05-27,40.2599983215332,40.189998626708984,-51.23957443237305,91.24957,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
449,2014-05-28,40.13999938964844,40.0099983215332,-55.25876235961914,95.59876,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
450,2014-05-29,40.150001525878906,40.34000015258789,-40.50368881225586,81.44369,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
451,2014-05-30,40.45000076293945,40.939998626708984,-26.51311492919922,67.303116,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
452,2014-06-02,40.95000076293945,40.790000915527344,-34.53089141845703,74.82089,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
453,2014-06-03,40.599998474121094,40.290000915527344,-17.45697784423828,57.776978,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
454,2014-06-04,40.209999084472656,40.31999969482422,-21.792495727539062,63.002495,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
455,2014-06-05,40.59000015258789,41.209999084472656,-11.950576782226562,53.430576,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
456,2014-06-06,41.47999954223633,41.47999954223633,-12.318229675292969,53.58823,1,1,1,1,1,1,1,1,1,2,1,2,0,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
457,2014-06-09,41.38999938964844,41.27000045776367,-8.643043518066406,49.753044,1,1,1,1,1,1,1,1,1,2,1,2,0,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,1,1,1,1,2,1,2,2,2,1
458,2014-06-10,41.029998779296875,41.11000061035156,-6.7719879150390625,47.63199,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,1,1,1,1,2,1,2,2,2,1
459,2014-06-11,40.93000030517578,40.86000061035156,-7.374664306640625,47.954666,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
460,2014-06-12,40.810001373291016,40.58000183105469,-6.929821014404297,48.15982,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,0,1,1,2,1,2,2,2,1
461,2014-06-13,41.099998474121094,41.22999954223633,-7.6357879638671875,49.135788,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2,1
462,2014-06-16,41.040000915527344,41.5,-6.557132720947266,48.237133,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2,1
463,2014-06-17,41.290000915527344,41.68000030517578,-5.4236907958984375,47.073692,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2,1
464,2014-06-18,41.61000061035156,41.650001525878906,-5.358955383300781,46.868954,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2,1
465,2014-06-19,41.56999969482422,41.5099983215332,-6.685111999511719,48.365112,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,0,1,1,2,1,2,2,2,1
466,2014-06-20,41.45000076293945,41.68000030517578,-5.575828552246094,47.56583,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,0,1,1,2,1,2,2,2,1
467,2014-06-23,41.72999954223633,41.9900016784668,-8.909290313720703,50.65929,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
468,2014-06-24,41.83000183105469,41.75,-5.9431610107421875,47.97316,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
469,2014-06-25,41.70000076293945,42.029998779296875,-6.648418426513672,48.36842,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
470,2014-06-26,41.93000030517578,41.720001220703125,-5.993507385253906,48.243507,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
471,2014-06-27,41.61000061035156,42.25,-8.413436889648438,50.113438,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
472,2014-06-30,42.16999816894531,41.70000076293945,-10.182830810546875,52.05283,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
473,2014-07-01,41.86000061035156,41.869998931884766,-9.73495101928711,51.634953,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,0,1,1,2,1,2,2,2,1
474,2014-07-02,41.72999954223633,41.900001525878906,-7.026996612548828,48.826996,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2,1
475,2014-07-03,41.90999984741211,41.79999923706055,-6.591205596923828,48.581207,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2,1
476,2014-07-07,41.75,41.9900016784668,-5.915378570556641,47.695377,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
477,2014-07-08,41.869998931884766,41.779998779296875,-6.76531982421875,48.435318,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1
