,Unnamed: 0,date_time,open,close,delta_next_day,nextclose,prediction_0,prediction_2,prediction_4,prediction_6,prediction_8,prediction_10,prediction_12,prediction_14,prediction_16,prediction_18,prediction_20,prediction_22,prediction_24,prediction_26,prediction_28,prediction_30,prediction_32,prediction_34,prediction_36,prediction_38,prediction_40,prediction_42,prediction_44,prediction_46,prediction_48,Unnamed: 0,prediction_1,prediction_3,prediction_5,prediction_7,prediction_9,prediction_11,prediction_13,prediction_15,prediction_17,prediction_19,prediction_21,prediction_23,prediction_25,prediction_27,prediction_29,prediction_31,prediction_33,prediction_35,prediction_37,prediction_39,prediction_41,prediction_43,prediction_45,prediction_47,prediction_49
1207,1207,2017-04-12,65.41999816894531,65.2300033569336,-0.2158889770507812,65.165886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
1208,1208,2017-04-13,65.29000091552734,64.94999694824219,0.4228973388671875,65.057106,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1208,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2
1209,1209,2017-04-17,65.04000091552734,65.4800033569336,0.4516143798828125,64.938385,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1209,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2
1210,1210,2017-04-18,65.33000183105469,65.38999938964844,0.1105499267578125,64.92945,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,2,2,1,2,2
1211,1211,2017-04-19,65.6500015258789,65.04000091552734,0.5403594970703125,64.95964,1,0,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1211,0,1,0,0,1,1,1,1,0,1,0,1,1,2,1,2,2,1,1,1,2,2,1,2,2
1212,1212,2017-04-20,65.45999908447266,65.5,1.5402069091796875,64.859795,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1212,2,1,2,2,1,1,0,2,2,2,2,2,2,2,2,2,2,1,1,0,2,2,2,2,2
1213,1213,2017-04-21,65.66999816894531,66.4000015258789,2.605087280273437,64.92491,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1213,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1214,1214,2017-04-24,67.4800033569336,67.52999877929688,2.7259063720703125,65.19409,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1214,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1215,1215,2017-04-25,67.9000015258789,67.91999816894531,1.9358978271484373,65.894104,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1215,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1216,1216,2017-04-26,68.08000183105469,67.83000183105469,1.7575454711914062,66.51245,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1216,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2
1217,1217,2017-04-27,68.1500015258789,68.2699966430664,1.5182037353515625,66.941795,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1217,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1218,1218,2017-04-28,68.91000366210938,68.45999908447266,2.170600891113281,67.2394,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1218,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1219,1219,2017-05-01,68.68000030517578,69.41000366210938,1.7622222900390625,67.53778,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1219,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1220,1220,2017-05-02,69.70999908447266,69.30000305175781,1.0755081176757812,68.00449,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1220,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
1221,1221,2017-05-03,69.37999725341797,69.08000183105469,0.3976898193359375,68.41231,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1221,2,2,2,2,2,1,2,0,2,2,2,2,1,2,1,2,2,1,1,1,2,2,1,2,2
1222,1222,2017-05-04,69.02999877929688,68.80999755859375,0.5013046264648438,68.498695,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1222,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,2,1,1,1,2,2,1,2,2
1223,1223,2017-05-05,68.9000015258789,69.0,0.4758377075195312,68.464165,2,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1223,2,2,2,2,2,1,1,1,2,1,0,2,1,2,1,2,2,1,1,1,2,2,1,2,2
1224,1224,2017-05-08,68.97000122070312,68.94000244140625,0.606781005859375,68.43322,2,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1224,2,2,2,2,2,1,1,1,2,1,2,2,1,2,1,2,2,1,1,1,2,2,1,2,2
1225,1225,2017-05-09,68.86000061035156,69.04000091552734,0.9296035766601562,68.380394,2,2,2,2,0,0,2,2,1,2,2,1,2,0,2,1,2,2,2,0,2,2,2,2,2,1225,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,0,2,2
1226,1226,2017-05-10,68.98999786376953,69.30999755859375,0.1050338745117187,68.354965,2,2,1,2,1,1,1,2,1,1,1,1,0,1,1,1,1,2,2,1,2,2,2,2,2,1226,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,2,2,1,2,2
1227,1227,2017-05-11,68.36000061035156,68.45999908447266,-0.075347900390625,68.455345,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,0,1227,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,1,1,2
1228,1228,2017-05-12,68.61000061035156,68.37999725341797,0.2772216796875,68.15278,2,2,1,2,1,1,1,0,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1228,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2
1229,1229,2017-05-15,68.13999938964844,68.43000030517578,1.4124908447265625,67.99751,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1229,2,1,2,2,1,1,1,0,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
1230,1230,2017-05-16,68.2300033569336,69.41000366210938,-0.2884140014648437,67.76842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
1231,1231,2017-05-17,68.88999938964844,67.4800033569336,-0.244354248046875,67.95435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
1232,1232,2017-05-18,67.4000015258789,67.70999908447266,-0.0392608642578125,67.72926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,0,1232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,1,0,2
1233,1233,2017-05-19,67.5,67.69000244140625,0.9756240844726562,67.47437,2,2,0,2,1,1,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1233,2,1,2,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,2,2,0,2,2
1234,1234,2017-05-22,67.88999938964844,68.44999694824219,1.369293212890625,67.31071,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1234,2,1,2,2,1,1,1,0,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
1235,1235,2017-05-23,68.72000122070312,68.68000030517578,1.314208984375,67.45579,2,2,2,2,2,2,0,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1235,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
1236,1236,2017-05-24,68.87000274658203,68.7699966430664,1.90594482421875,67.71406,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1236,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1237,1237,2017-05-25,68.97000122070312,69.62000274658203,2.0376510620117188,67.92235,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1237,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1238,1238,2017-05-26,69.80000305175781,69.95999908447266,2.123886108398437,68.28612,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1238,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1239,1239,2017-05-30,69.79000091552734,70.41000366210938,1.1217498779296875,68.71825,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1239,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
1240,1240,2017-05-31,70.52999877929688,69.83999633789062,0.9749908447265624,69.12501,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1240,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
1241,1241,2017-06-01,70.23999786376953,70.0999984741211,2.4840087890625,69.27599,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1241,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1242,1242,2017-06-02,70.44000244140625,71.76000213623047,2.860809326171875,69.41919,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1242,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1243,1243,2017-06-05,71.97000122070312,72.27999877929688,2.6234359741210938,69.89656,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1243,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1244,1244,2017-06-06,72.30000305175781,72.5199966430664,1.8006134033203125,70.589386,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1244,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1245,1245,2017-06-07,72.63999938964844,72.38999938964844,0.8375015258789062,71.112495,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1245,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
1246,1246,2017-06-08,72.51000213623047,71.94999694824219,-1.1401596069335938,71.46016,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,1,1246,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2
1247,1247,2017-06-09,72.04000091552734,70.31999969482422,-1.71563720703125,71.495636,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1248,1248,2017-06-12,69.25,69.77999877929688,-0.1551666259765625,70.80517,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1248,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,1,1,2
1249,1249,2017-06-13,70.0199966430664,70.6500015258789,0.3495864868164062,69.92041,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1249,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2
1250,1250,2017-06-14,70.91000366210938,70.2699966430664,0.0477676391601562,69.852234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2
1251,1251,2017-06-15,69.2699966430664,69.9000015258789,0.2478408813476562,69.75216,1,0,1,2,1,1,1,1,1,1,1,1,0,1,1,1,0,2,2,1,2,2,2,2,2,1251,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,0,1,1,1,2,2,1,2,2
1252,1252,2017-06-16,69.7300033569336,70.0,1.4617156982421875,69.40829,2,2,2,2,2,0,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1252,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
1253,1253,2017-06-19,70.5,70.87000274658203,0.788177490234375,69.121826,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1253,1,1,1,0,1,1,1,1,1,1,1,1,1,2,0,2,2,1,1,1,2,2,1,2,2
1254,1254,2017-06-20,70.81999969482422,69.91000366210938,0.8260345458984375,69.44396,2,2,1,2,1,1,1,2,1,0,2,1,2,0,0,1,2,2,2,1,2,2,2,2,2,1254,2,1,0,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,2,2,1,2,2
1255,1255,2017-06-21,70.20999908447266,70.2699966430664,0.7935028076171875,69.4665,2,2,0,2,1,1,1,2,1,0,2,1,2,0,0,1,2,2,2,1,2,2,2,2,2,1255,2,1,2,2,1,1,1,1,2,1,2,0,1,2,2,2,2,1,1,1,2,2,1,2,2
1256,1256,2017-06-22,70.54000091552734,70.26000213623047,1.712249755859375,69.49775,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1256,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2
1257,1257,2017-06-23,70.08999633789062,71.20999908447266,1.0345687866210938,69.49543,2,2,2,2,2,0,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1257,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2
1258,1258,2017-06-26,71.4000015258789,70.52999877929688,-0.4764404296875,69.68644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2
1259,1259,2017-06-27,70.11000061035156,69.20999908447266,-0.0846786499023437,69.88468,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,0,1259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
1260,1260,2017-06-28,69.20999908447266,69.80000305175781,-0.9739151000976562,69.46391,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,2,1,1260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
1261,1261,2017-06-29,69.37999725341797,68.48999786376953,-0.2603225708007812,69.19032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
1262,1262,2017-06-30,68.77999877929688,68.93000030517578,-0.5291061401367188,68.699104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2
1263,1263,2017-07-03,69.33000183105469,68.16999816894531,0.58441162109375,68.49559,1,1,1,0,1,1,1,1,1,1,0,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1263,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2
1264,1264,2017-07-05,68.26000213623047,69.08000183105469,0.2938995361328125,68.2761,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,2,2,1,2,2,2,2,2,1264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,2,2,1,2,2
1265,1265,2017-07-06,68.2699966430664,68.56999969482422,1.2423019409179688,68.2177,1,2,2,2,2,0,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1265,0,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
1266,1266,2017-07-07,68.69999694824219,69.45999908447266,1.934112548828125,68.04589,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1266,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1267,1267,2017-07-10,69.45999908447266,69.9800033569336,1.719970703125,68.27003,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1267,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,2,2,2,2,2
1268,1268,2017-07-11,70.0,69.98999786376953,2.510467529296875,68.639534,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1268,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1269,1269,2017-07-12,70.69000244140625,71.1500015258789,2.7949371337890625,68.97506,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1269,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1270,1270,2017-07-13,71.5,71.7699966430664,3.2342453002929688,69.54575,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1270,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1271,1271,2017-07-14,72.23999786376953,72.77999877929688,3.17498779296875,70.17501,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1271,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1272,1272,2017-07-17,72.80000305175781,73.3499984741211,2.3810577392578125,70.918945,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1272,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1273,1273,2017-07-18,73.08999633789062,73.30000305175781,2.2377166748046875,71.622284,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1273,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1274,1274,2017-07-19,73.5,73.86000061035156,2.188461303710937,72.03154,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1274,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1275,1275,2017-07-20,74.18000030517578,74.22000122070312,1.2694549560546875,72.520546,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1275,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2
1276,1276,2017-07-21,73.44999694824219,73.79000091552734,0.7812347412109375,72.81876,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,0,2,2,2,2,2,1276,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
1277,1277,2017-07-24,73.52999877929688,73.5999984741211,1.3314208984375,72.85858,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1277,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,2,1,1,1,2,2,2,2,2
1278,1278,2017-07-25,73.80000305175781,74.19000244140625,1.1220016479492188,72.928,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,1278,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
1279,1279,2017-07-26,74.33999633789062,74.05000305175781,0.0552520751953125,73.10475,2,2,2,2,1,1,1,2,1,1,1,1,0,1,1,1,1,2,2,1,2,2,2,2,2,1279,2,1,0,2,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,2,2,1,2,2
1280,1280,2017-07-27,73.76000213623047,73.16000366210938,-0.2061309814453125,73.24613,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1280,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
1281,1281,2017-07-28,72.66999816894531,73.04000091552734,-0.2033004760742187,72.9033,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1281,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
1282,1282,2017-07-31,73.30000305175781,72.69999694824219,-0.04913330078125,72.629135,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,0,1282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,1,1,2
1283,1283,2017-08-01,73.0999984741211,72.58000183105469,-0.11016845703125,72.37017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
1284,1284,2017-08-02,72.55000305175781,72.26000213623047,-0.0272903442382812,72.17729,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,0,1284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,1,1,2
1285,1285,2017-08-03,72.19000244140625,72.1500015258789,0.8735504150390625,71.80645,2,2,1,2,1,1,1,0,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1285,0,1,1,1,1,1,1,1,1,1,0,1,1,2,0,2,2,1,1,1,2,2,1,2,2
1286,1286,2017-08-04,72.4000015258789,72.68000030517578,0.802642822265625,71.59736,1,0,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1286,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,2,2,1,1,1,2,2,1,2,2
1287,1287,2017-08-07,72.80000305175781,72.4000015258789,1.1714096069335938,71.61859,2,2,1,2,1,1,1,2,1,2,2,1,2,2,2,1,2,2,2,0,2,2,2,2,2,1287,2,1,0,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,2,2,0,2,2
1288,1288,2017-08-08,72.08999633789062,72.79000091552734,0.8390045166015625,71.631,1,0,1,2,1,1,1,0,1,1,2,1,2,1,0,1,2,2,2,1,2,2,2,2,2,1288,1,1,1,0,1,1,1,1,0,1,2,1,1,2,0,2,2,1,1,1,2,2,1,2,2
1289,1289,2017-08-09,72.25,72.47000122070312,-0.2323684692382812,71.64237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
1290,1290,2017-08-10,71.9000015258789,71.41000366210938,0.9157791137695312,71.58422,0,2,1,2,1,1,1,2,1,0,2,1,2,0,2,1,2,2,2,1,2,2,2,2,2,1290,0,1,0,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,2,2,1,2,2
1291,1291,2017-08-11,71.61000061035156,72.5,2.337753295898437,71.25224,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1291,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1292,1292,2017-08-14,73.05999755859375,73.58999633789062,1.9424057006835935,71.277596,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1292,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1293,1293,2017-08-15,73.58999633789062,73.22000122070312,1.868446350097656,71.781555,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1293,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1294,1294,2017-08-16,73.33999633789062,73.6500015258789,0.2841033935546875,72.1159,1,0,1,2,1,1,1,2,1,1,1,1,0,1,1,1,0,2,2,1,2,2,2,2,2,1294,1,1,1,2,1,1,1,1,0,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2
1295,1295,2017-08-17,73.58000183105469,72.4000015258789,0.0421218872070312,72.447876,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1295,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2
1296,1296,2017-08-18,72.2699966430664,72.48999786376953,-0.197906494140625,72.34791,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
1297,1297,2017-08-21,72.47000122070312,72.1500015258789,1.0306167602539062,72.12939,2,2,2,2,2,0,1,2,1,2,2,1,2,2,2,1,2,2,2,0,2,2,2,2,2,1297,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2
1298,1298,2017-08-22,72.3499984741211,73.16000366210938,0.8336181640625,71.88638,2,2,2,2,1,1,1,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1298,2,1,2,2,1,1,1,1,2,1,2,1,1,2,0,2,2,1,1,1,2,2,1,2,2
1299,1299,2017-08-23,72.95999908447266,72.72000122070312,0.672698974609375,72.0173,0,2,2,2,1,1,1,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1299,2,1,2,2,1,1,1,1,0,1,0,1,1,2,1,2,2,1,1,1,2,2,1,2,2
